Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Robust estimation of small-area means and quantiles,,,Australian & New Zealand Journal of Statistics,52,2,167,,,1369-1473,10.1111/j.1467-842X.2010.00572.x,,2010,http://www.eprints.soton.ac.uk/181889,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Robust ranking and portfolio optimization,,,European Journal of Operational Research,221,2,407,,,0377-2217,10.1016/j.ejor.2012.03.023,,2012,http://www.eprints.soton.ac.uk/334988,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Role of interactions in spin-polarized atomic Fermi gases at unitarity,,,Physical Review A,78,2,023633,,,1050-2947,10.1103/PhysRevA.78.023633,,2008,http://www.eprints.soton.ac.uk/156295,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"Semiparametric theory for causal mediation analysis: efficiency bounds, multiple robustness, and sensitivity analysis",,,Annals of Statistics,40,3,1816,,,0090-5364,10.1214/12-AOS990,,2012,http://www.eprints.soton.ac.uk/350587,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Sensitivity of normal-based triple sampling sequential point estimation to the normality assumption,,,Journal of Statistical Planning and Inference,143,9,1606,,,0378-3758,10.1016/j.jspi.2013.03.027,,2013,http://www.sciencedirect.com/science/article/pii/S0378375813000724,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Sheaves of nonlinear generalized functions and manifold-valued distributions,,,Transactions of the American Mathematical Society,361,,5177,,,0002-9947,10.1090/S0002-9947-09-04621-2,,2009,http://dx.doi.org/10.1090/S0002-9947-09-04621-2,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Simultaneous confidence bands for all contrasts of three or more simple linear regression models over an interval,,,Computational Statistics & Data Analysis,54,6,1475,,,0167-9473,10.1016/j.csda.2010.01.022,,2010,http://www.eprints.soton.ac.uk/176555,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Simultaneous confidence bands for linear regression with covariates constrained in intervals,,,Scandinavian Journal of Statistics,39,3,543,,,0303-6898,10.1111/j.1467-9469.2011.00780.x,,2012,http://www.eprints.soton.ac.uk/346912,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Single machine scheduling models with deterioration and learning: handling precedence constraints via priority generation,,,Journal of Scheduling,11,5,357,,,1094-6136,10.1007/s10951-008-0064-x,,2008,http://www.eprints.soton.ac.uk/156307,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Small area estimation under spatial nonstationarity,,,Computational Statistics & Data Analysis,56,10,2875,,,0167-9473,10.1016/j.csda.2012.02.006,,2012,http://www.eprints.soton.ac.uk/181967,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Small filling sets of curves on a surface,,,Topology and its Applications,158,1,84,,,0166-8641,10.1016/j.topol.2010.10.007,,2011,http://arxiv.org/abs/0909.1966,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Specification testing in nonlinear and nonstationary time series autoregression,,,The Annals of Statistics,37,6B,3893,,,0090-5364,10.1214/09-AOS698,,2009,http://projecteuclid.org/euclid.aos/1256303531,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Stochastic multiobjective optimization: sample average approximation and applications,,,Journal on Optimization Theory and Applications,151,1,135,,,0022-3239,10.1007/s10957-011-9859-6,,2011,http://www.springer.com/mathematics/journal/10957,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Strong convergence of Kleinian groups: the cracked eggshell,,,Commentarii Mathematici Helvetici,n/a,,1,,,0010-2571,,,2010,http://arxiv.org/abs/1003.1843,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Summation by parts methods for the spherical harmonic decomposition of the wave equation in arbitrary dimensions,,,Classical and Quantum Gravity,30,14,145003,,,0021-9991,10.1088/0264-9381/30/14/145003,,2013,http://iopscience.iop.org/0264-9381/30/14/145003/,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Superfluid pairing between fermions with unequal masses,,,Physical Review A,78,3,033620,,,1050-2947,10.1103/PhysRevA.78.033620,,2008,http://www.eprints.soton.ac.uk/156293,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Symmetry in complex networks,,,Discrete Applied Mathematics,156,18,3525,,,0166-218X,10.1016/j.dam.2008.04.008,,2008,http://www.eprints.soton.ac.uk/54120,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The analysis of randomized response sum score variables,,,Journal of the Royal Statistical Society: Series B (Statistical Methodology),70,1,21,,,1369-7412,10.1111/j.1467-9868.2007.00624.x,,2008,http://www.eprints.soton.ac.uk/344677,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The cohomology of Bestvina–Brady groups,,,"Groups, Geometry, and Dynamics",5,1,121,,,1661-7207,10.4171/GGD/118,,2011,http://www.ems-ph.org/journals/show_abstract.php?issn=1661-7207&vol=5&iss=1&rank=5,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The equation x^py^q=z^r and groups that act freely on \Lambda-trees,,,Transactions of the American Mathematical Society,361,1,223,,,0002-9947,10.1090/S0002-9947-08-04639-4,,2009,http://www.eprints.soton.ac.uk/155687,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The Frederiks effect and related phenomena in ferronematic materials,,,SIAM Journal on Applied Mathematics,68,6,1688,,,0036-1399,10.1137/070703831,,2008,http://www.eprints.soton.ac.uk/54519,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The fuzzball proposal for black holes,,,Physics Reports,467,4-5,117,,,0370-1573,10.1016/j.physrep.2008.08.001,,2008,http://www.eprints.soton.ac.uk/341276,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The holographic fluid dual to vacuum Einstein gravity,,,Journal of High Energy Physics,2011,7,JHEP07(2,,,1126-6708,10.1007/JHEP07(2011)050,,2011,http://arxiv.org/abs/1103.3022,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The homotopy type of the polyhedral product for shifted complexes,,,Advances in Mathematics,245,,690,,,0001-8708,10.1016/j.aim.2013.05.002,,2013,http://www.eprints.soton.ac.uk/356515,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The isometry group of outer space,,,Advances in Mathematics,231,3-4,1940,,,0001-8708,10.1016/j.aim.2012.07.011,,2009,http://arxiv.org/abs/0912.0299,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The manifest association structure of the single-factor model: insights from partial correlations,,,Psychometrika,72,4,655,,,0033-3123,10.1007/s11336-007-9037-9,,2008,http://www.eprints.soton.ac.uk/51834,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The nonlinear development of the relativistic two-stream instability,,,Classical and Quantum Gravity,30,14,145007,,,0264-9381,10.1088/0264-9381/30/14/145007,,2013,http://iopscience.iop.org/0264-9381/30/14/145007/,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The reversing of interfaces in slow diffusion processes with strong absorbtion,,,SIAM Journal on Applied Mathematics,72,1,144,,,0036-1399,10.1137/100798089,,2012,http://epubs.siam.org/siap/resource/1/smjmap/v72/i1/p144_s1,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,"The traveling salesman problem with pickups, deliveries and handling costs",,,Transportation Science,44,3,383,,,0041-1655,10.1287/trsc.1100.0316,,2010,http://www.eprints.soton.ac.uk/204821,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,The use of sample weights in multivariate multilevel models with an application to income data collected by using a rotating panel survey,,,Journal of the Royal Statistical Society: Series C (Applied Statistics),n/a,,n/a,,,0035-9254,10.1111/rssc.12020,,2013,http://www.eprints.soton.ac.uk/354959,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Theoretical formalism for collective electromagnetic response of discrete metamaterial systems,,,Physical Review B,86,,085116,,,1098-0121,10.1103/PhysRevB.86.085116,,2012,http://prb.aps.org/abstract/PRB/v86/i8/e085116,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Theory of hybrid photorefractive plasmonic liquid crystal cells,,,Journal of the Optical Society of America B,28,8,1874,,,0740-3224,10.1364/JOSAB.28.001874,,2011,http://www.eprints.soton.ac.uk/192829,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Theory of surface-potential-mediated photorefractivelike effects in liquid crystals,,,Physical Review E,79,1,011703,,,1063-651X,10.1103/PhysRevE.79.011703,,2009,http://dx.doi.org/10.1103/PhysRevE.79.011703,3,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Tits alternatives for graph products,,,Journal fur die reine und angewandte Mathematik (Crelles Journal),n/a,,1,,,0075-4102,10.1515/crelle-2013-0062,,2013,http://www.eprints.soton.ac.uk/338953,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Topological Interface Engineering and Defect Crossing in Ultracold Atomic Gases,,,Physical Review Letters,109,015302,1,,,0031-9007,10.1103/PhysRevLett.109.015302,,2012,http://arxiv.org/abs/1202.5679,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Two approaches for the gravitational self force in black hole spacetime: comparison of numerical results,,,Physical Review D,78,12,124024,,,1550-7998,10.1103/PhysRevD.78.124024,,2008,http://www.eprints.soton.ac.uk/63997,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Two-stage sensitivity-based group screening in computer experiments,,,Technometrics,54,4,376,,,0040-1706,10.1080/00401706.2012.725994,,2012,http://www.eprints.soton.ac.uk/349680,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Uniform local amenability,,,Journal of Non Commutative Geometry,7,2,583,,,1661-6960,10.4171/JNCG/128,,2013,http://arxiv.org/abs/1203.6169,4,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Universality in the run-up of shock waves to the surface of a star,,,Journal of Fluid Mechanics,676,,237,,,0022-1120,10.1017/S0022112011000425,,2011,http://www.eprints.soton.ac.uk/180575,1,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Valid inequalities for the fleet size and mix vehicle routing problem with fixed costs,,,Networks,54,4,178,,,1097-0037,10.1002/net.20331,,2009,http://www.eprints.soton.ac.uk/204841,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Variance estimation of survey estimates calibrated on estimated control total: an application to the extended regression estimator and the regression composite estimator,,,Computational Statistics & Data Analysis,53,7,2596,,,0167-9473,10.1016/j.csda.2008.12.011,,2009,http://dx.doi.org/10.1016/j.csda.2008.12.011,2,,,,,,,
10007158,University of Southampton,B,10,Mathematical Sciences, ,,,D,Zeta functions of three-dimensional p-adic Lie algebras,,,Mathematische Zeitschrift,263,1,195,,,0025-5874,10.1007/s00209-008-0416-4,,2009,http://www.mfo.de/publications/owp//2007/OWP2007_10.pdf,1,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A & B model approaches to surface operators and Toda theories,,,Journal of High Energy Physics,2010,8,,042,,1029-8479,10.1007/JHEP08(2010)042,,2010,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A comparison of 4DVar with ensemble data assimilation methods,,,Quarterly Journal of the Royal Meteorological Society,n/a,,n/a,,,00359009,10.1002/qj.2135,,2013,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A geometric interpretation of coherent structures in Navier-Stokes flows,,,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",465,2107,2015,,,1471-2946,10.1098/rspa.2008.0483,,2009,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A Hamiltonian Analogue of the Meandering Transition,,,SIAM Journal on Applied Dynamical Systems,7,4,1213,,,1536-0040,10.1137/070704940,,2008,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A mathematical analysis of rebound in a target-mediated drug disposition model: I.Without feedback,,,Journal of Mathematical Biology,n/a,,n/a,n/a,,1432-1416,10.1007/s00285-013-0675-5,,2013,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A Mathematical Model for the Control and Eradication of a Wood Boring Beetle Infestation,,,SIAM Journal on Applied Mathematics,68,6,1665,,,1095-712X,10.1137/060674387,,2008,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A rapidly-converging lower bound for the joint spectral radius via multiplicative ergodic theory,,,Advances in Mathematics,225,6,3425,,,00018708,10.1016/j.aim.2010.06.008,,2010,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A simple column model to explore anticipated problems in variational assimilation of satellite observations,,,Environmental Modelling & Software,27-28,,23,,,13648152,10.1016/j.envsoft.2011.10.001,,2012,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A Unification of Models of Tethered Satellites,,,SIAM Journal on Applied Dynamical Systems,10,3,1042,,,1536-0040,10.1137/090779887,,2011,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A universal form for the emergence of the Korteweg-de Vries equation,,,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",469,2153,20120707,,,1471-2946,10.1098/rspa.2012.0707,,2013,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Alternating period-doubling cascades,,,Nonlinearity,26,9,2553,,,1361-6544,10.1088/0951-7715/26/9/2553,,2013,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,An explicit counterexample to the Lagarias - Wang finiteness conjecture,,,Advances in Mathematics,226,6,4667,,,00018708,10.1016/j.aim.2010.12.012,,2011,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,A-stable Runge-Kutta methods for semilinear evolution equations,,,Journal of Functional Analysis,263,7,1981,,,00221236,10.1016/j.jfa.2012.06.022,,2012,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Asymptotic expansions and extremals for the critical Sobolev and Gagliardo–Nirenberg inequalities on a torus,,,Proceedings of the Royal Society of Edinburgh: Section A Mathematics,143,03,445,,,1473-7124,10.1017/S0308210511000473,,2013,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Attractiveness of periodic orbits in parametrically forced systems with time-increasing friction,,,Journal of Mathematical Physics,53,10,102703,,,00222488,10.1063/1.4757650,,2012,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Austenite as a Local Minimizer in a Model of Material Microstructure with a Surface Energy Term,,,SIAM Journal on Mathematical Analysis,43,2,1041,,,1095-7154,10.1137/080732699,,2011,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Bifurcation and branching of equilibria in reversible-equivariant vector fields,,,Nonlinearity,21,4,625,,,1361-6544,10.1088/0951-7715/21/4/001,,2008,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Borel and Stokes Nonperturbative Phenomena in Topological String Theory and c=1 Matrix Models,,,Annales Henri Poincare,11,3,351,,,1424-0661,10.1007/s00023-010-0044-5,,2010,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Bound state transfer matrix for AdS5 x S5 superstring,,,Journal of High Energy Physics,2009,10,025,,,1029-8479,10.1088/1126-6708/2009/10/025,,2009,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Breakdown of the shallow water equations due to growth of the horizontal vorticity,,,Journal of Fluid Mechanics,679,,655,,,1469-7645,10.1017/jfm.2011.175,,2011,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Characteristics of Conservation Laws for Difference Equations,,,Foundations of Computational Mathematics,13,4,667,,,1615-3383,10.1007/s10208-013-9151-2,,2013,,,,,,,,,
10007160,University of Surrey,B,10,Mathematical Sciences, ,,,D,Computing the invariant measure and the Lyapunov exponent for one-dimensional maps using a measure-preserving polynomial basis,,,Mathematics of Computation,N/A,,1,,,1088-6842,10.1090/S0025-5718-2013-02811-6,,2013,,,,,,,,,
